email,first_name,last_name,perferred_name,department_name,level_2,level_3,level_4,level_5,manager_email,,gender,ethnicity,leadership_skills,leadership_modifier,Affinity bias,Authenticity,Constructive Feedback,Credit For Work,Digital Inclusion,Diverse Thinking,Empathy,Feeling Listened To,Flexible Working,Fostering D&amp;I,Leadership Stereotypes,Positive Recognition,Sustainable Workload,Undermining,Wellbeing Checkins
test.Jacqueline.Holmes@survey.staging.vortexplore.com,Jacqueline,Holmes,Jacqueline Holmes,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Male,White,0.12923621129161117,-1.1369099740261555,3,1,2,2,1,1,4,2,1,2,2,2,2,1,1
test.Aaron.Williams@survey.staging.vortexplore.com,Aaron,Williams,Aaron Williams,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Male,White,0.040874108001945186,-1.1369099740261555,3,2,2,2,1,2,2,1,1,1,3,3,2,3,3
test.Catherine.Gaines@survey.staging.vortexplore.com,Catherine,Gaines,Catherine Gaines,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Male,White,0.4165281962031631,-1.1369099740261555,2,2,2,1,1,3,4,3,2,2,2,2,2,2,3
test.James.Gomez@survey.staging.vortexplore.com,James,Gomez,James Gomez,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Male,White,0.3529532037649543,-1.1369099740261555,3,1,2,2,1,2,3,2,1,2,2,2,2,2,1
test.Peggy.Turner@survey.staging.vortexplore.com,Peggy,Turner,Peggy Turner,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.03332922462862875,-1.1369099740261555,3,3,2,2,1,2,2,3,1,3,1,3,2,3,2
test.Haley.Wilkerson@survey.staging.vortexplore.com,Haley,Wilkerson,Haley Wilkerson,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.1497683134378498,-1.1369099740261555,3,3,2,2,1,3,2,3,1,2,3,3,3,2,1
test.Ricardo.Mcintyre@survey.staging.vortexplore.com,Ricardo,Mcintyre,Ricardo Mcintyre,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Female,White,0.3338236969733831,-1.1369099740261555,2,2,2,2,1,2,2,3,1,2,3,1,2,1,2
test.Aaron.Ruiz@survey.staging.vortexplore.com,Aaron,Ruiz,Aaron Ruiz,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.23990735323223444,-1.1369099740261555,2,3,3,2,1,2,2,5,1,3,2,1,2,3,3
test.Donald.Vargas@survey.staging.vortexplore.com,Donald,Vargas,Donald Vargas,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Female,White,-0.8381147040811484,-1.1369099740261555,2,2,1,4,1,2,3,3,1,2,3,2,2,2,2
test.Brittany.Garcia@survey.staging.vortexplore.com,Brittany,Garcia,Brittany Garcia,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Male,White,0.40854776201056603,-1.1369099740261555,2,2,2,1,1,2,3,1,1,3,2,2,2,2,1
test.Abigail.Nielsen@survey.staging.vortexplore.com,Abigail,Nielsen,Abigail Nielsen,Operations,Ops Team 8,Ops Team 8-2,,,test.Christopher.Middleton@survey.staging.vortexplore.com,,Male,White,0.29166420777693003,-1.1369099740261555,4,1,2,2,1,2,1,2,1,1,2,3,2,2,2
test.James.Garcia@survey.staging.vortexplore.com,James,Garcia,James Garcia,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.2620007496781766,0.29166420777693003,6,4,3,2,2,4,6,5,2,4,4,4,3,5,4
test.Michael.Jordan@survey.staging.vortexplore.com,Michael,Jordan,Michael Jordan,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Female,White,0.1549227419345774,0.29166420777693003,3,2,3,3,3,4,5,3,3,4,5,3,3,3,3
test.Veronica.Sellers@survey.staging.vortexplore.com,Veronica,Sellers,Veronica Sellers,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Female,White,0.3369075562413079,0.29166420777693003,3,3,4,5,2,3,2,3,2,4,4,2,4,2,1
test.Ashley.Thompson@survey.staging.vortexplore.com,Ashley,Thompson,Ashley Thompson,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Female,White,0.079854878644949,0.29166420777693003,5,3,3,3,3,4,2,4,3,3,4,3,4,3,4
test.Lori.Moreno@survey.staging.vortexplore.com,Lori,Moreno,Lori Moreno,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Male,White,0.1671136617029791,0.29166420777693003,4,3,3,3,2,3,2,3,2,3,4,4,4,3,3
test.Debbie.Dominguez@survey.staging.vortexplore.com,Debbie,Dominguez,Debbie Dominguez,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Male,White,0.2804994691880947,0.29166420777693003,4,3,4,3,2,3,3,4,3,3,4,3,4,2,3
test.Edgar.Oliver@survey.staging.vortexplore.com,Edgar,Oliver,Edgar Oliver,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Female,White,0.41984478062596514,0.29166420777693003,4,4,2,5,2,3,1,4,2,3,4,4,4,3,2
test.Zachary.Matthews@survey.staging.vortexplore.com,Zachary,Matthews,Zachary Matthews,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.45728221892735754,0.29166420777693003,4,4,3,4,2,3,3,5,1,4,4,4,3,4,3
test.Brandi.Clark@survey.staging.vortexplore.com,Brandi,Clark,Brandi Clark,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Male,White,0.15136365849838523,0.29166420777693003,4,2,4,2,2,3,4,4,2,3,4,3,3,3,6
test.Frances.Friedman@survey.staging.vortexplore.com,Frances,Friedman,Frances Friedman,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Male,White,0.4766092467935555,0.29166420777693003,3,3,3,4,2,4,5,3,2,3,4,3,4,3,2
test.Derek.Harrison@survey.staging.vortexplore.com,Derek,Harrison,Derek Harrison,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Male,White,0.12255138394877929,0.29166420777693003,4,2,3,3,2,3,2,3,2,3,4,3,4,3,2
test.William.Doyle@survey.staging.vortexplore.com,William,Doyle,William Doyle,Operations,Ops Team 8,Ops Team 8-2,Ops Team 8-2-1,,test.Abigail.Nielsen@survey.staging.vortexplore.com,,Male,White,0.14024877606248698,0.29166420777693003,5,3,4,3,2,3,5,5,2,4,5,4,4,3,4
test.Derek.Craig@survey.staging.vortexplore.com,Derek,Craig,Derek Craig,Marketing,,,,,test.Karen.Clifford@survey.staging.vortexplore.com,,Male,White,0.2969224547239395,0.32840456498146514,3,3,3,3,3,3,2,3,2,4,3,2,4,3,3
24.test.Stephanie.Foster@survey.staging.vortexplore.com,Stephanie,Foster,Stephanie Foster,Marketing,Marketing Team 1,,,,test.Derek.Craig@survey.staging.vortexplore.com,,Female,White,0.16804798596965692,0.2969224547239395,4,4,4,2,2,3,6,4,3,4,5,3,4,2,2
test.Morgan.Boyer@survey.staging.vortexplore.com,Morgan,Boyer,Morgan Boyer,Marketing,Marketing Team 1,Marketing Team 1-1,,,24.test.Stephanie.Foster@survey.staging.vortexplore.com,,Male,White,0.3745321416231529,0.16804798596965692,3,3,4,4,2,3,2,4,2,3,4,3,4,3,4
test.Stephanie.Thomas@survey.staging.vortexplore.com,Stephanie,Thomas,Stephanie Thomas,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,White,0.07412708763410875,0.3745321416231529,4,4,3,3,2,3,4,5,3,3,4,4,4,2,2
test.Carl.Harris@survey.staging.vortexplore.com,Carl,Harris,Carl Harris,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,White,0.2134511623513773,0.3745321416231529,3,3,3,3,2,3,2,5,2,4,5,4,4,3,1
test.Daniel.Hernandez@survey.staging.vortexplore.com,Daniel,Hernandez,Daniel Hernandez,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.33836283774208825,0.3745321416231529,5,4,3,2,3,4,4,5,3,4,5,3,4,4,3
test.Robert.Watts@survey.staging.vortexplore.com,Robert,Watts,Robert Watts,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.3743814146112068,0.3745321416231529,4,3,2,3,2,4,6,4,2,4,5,4,4,5,3
test.Rebecca.Johnson@survey.staging.vortexplore.com,Rebecca,Johnson,Rebecca Johnson,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,White,0.482693940779408,0.3745321416231529,4,3,3,4,2,4,3,4,2,4,4,3,3,3,1
test.Brian.Mason@survey.staging.vortexplore.com,Brian,Mason,Brian Mason,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,0.35278736191098475,0.3745321416231529,4,3,3,3,2,3,4,4,3,3,4,3,4,4,5
test.Kristina.Phillips@survey.staging.vortexplore.com,Kristina,Phillips,Kristina Phillips,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,-0.5748284502310806,0.3745321416231529,4,2,3,3,2,4,5,3,2,3,4,4,4,3,2
test.Charles.Edwards@survey.staging.vortexplore.com,Charles,Edwards,Charles Edwards,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,0.3626139203043554,0.3745321416231529,4,4,4,4,2,3,5,3,3,4,4,3,4,3,3
25.test.Kyle.Meyer@survey.staging.vortexplore.com,Kyle,Meyer,Kyle Meyer,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,White,-1.4257472177918142,0.3745321416231529,4,3,2,1,2,4,5,4,2,4,5,2,3,2,3
test.Karina.Clark@survey.staging.vortexplore.com,Karina,Clark,Karina Clark,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,0.38867923950212935,0.3745321416231529,3,2,3,4,2,3,5,4,2,3,5,3,4,3,3
26.test.Lisa.Moore@survey.staging.vortexplore.com,Lisa,Moore,Lisa Moore,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.31637705281384654,0.3745321416231529,4,4,3,4,2,4,5,5,2,4,5,4,4,5,2
test.Jeremy.Little@survey.staging.vortexplore.com,Jeremy,Little,Jeremy Little,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,0.21197077941225695,0.3745321416231529,4,3,4,3,2,4,1,4,2,4,3,3,3,3,3
test.Lisa.Foster@survey.staging.vortexplore.com,Lisa,Foster,Lisa Foster,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,White,0.421231067849633,0.3745321416231529,4,2,4,3,2,4,5,6,2,3,5,5,4,1,1
test.Paul.Wilson@survey.staging.vortexplore.com,Paul,Wilson,Paul Wilson,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.3019611617813772,0.3745321416231529,4,4,4,4,2,4,3,6,2,4,4,5,4,4,2
27.test.Stephanie.Smith@survey.staging.vortexplore.com,Stephanie,Smith,Stephanie Smith,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,0.14643411333532363,0.3745321416231529,4,4,4,1,2,4,7,4,2,4,4,3,4,3,3
test.John.Hebert@survey.staging.vortexplore.com,John,Hebert,John Hebert,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.22360492273625582,0.3745321416231529,4,5,3,4,2,3,7,5,2,4,4,4,4,4,3
test.Thomas.Chan@survey.staging.vortexplore.com,Thomas,Chan,Thomas Chan,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.12944445181596004,0.3745321416231529,4,5,4,2,2,4,4,3,3,5,4,5,4,5,1
test.Ruth.Perry@survey.staging.vortexplore.com,Ruth,Perry,Ruth Perry,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Female,White,0.11816660186393085,0.3745321416231529,4,4,4,4,2,4,5,4,2,4,6,4,4,4,3
test.Tony.Harris@survey.staging.vortexplore.com,Tony,Harris,Tony Harris,Marketing,Marketing Team 1,Marketing Team 1-1,,,test.Morgan.Boyer@survey.staging.vortexplore.com,,Male,White,0.3964152716495715,0.3745321416231529,5,4,4,5,2,3,1,3,2,3,3,5,4,4,3
28.test.Christopher.Jackson@survey.staging.vortexplore.com,Christopher,Jackson,Christopher Jackson,Marketing,Marketing Team 1,Marketing Team 1-2,,,24.test.Stephanie.Foster@survey.staging.vortexplore.com,,Female,White,0.410150050570282,0.16804798596965692,3,3,3,3,2,4,1,4,2,4,4,3,4,4,2
test.Jessica.Pollard@survey.staging.vortexplore.com,Jessica,Pollard,Jessica Pollard,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.4510840332514146,0.410150050570282,3,4,3,6,3,5,3,6,3,4,5,4,4,4,3
30.test.Jason.Nguyen@survey.staging.vortexplore.com,Jason,Nguyen,Jason Nguyen,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,White,0.2619154771197492,0.410150050570282,4,3,3,3,2,3,3,3,3,4,5,3,4,2,4
29.test.Christopher.Bird@survey.staging.vortexplore.com,Christopher,Bird,Christopher Bird,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.22895863691450286,0.410150050570282,4,4,3,3,2,4,6,3,2,4,4,5,3,4,3
test.Ernest.Gonzalez@survey.staging.vortexplore.com,Ernest,Gonzalez,Ernest Gonzalez,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,White,0.10364729862829769,0.410150050570282,4,3,3,3,3,4,3,4,2,4,4,3,4,3,2
test.Anna.Greer@survey.staging.vortexplore.com,Anna,Greer,Anna Greer,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.07554754806970826,0.410150050570282,3,3,3,3,2,3,4,4,2,3,4,3,4,2,3
test.Ryan.Drake@survey.staging.vortexplore.com,Ryan,Drake,Ryan Drake,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,White,0.462049919844055,0.410150050570282,3,4,3,4,2,4,4,3,2,3,5,3,4,3,4
test.Andrea.Thomas@survey.staging.vortexplore.com,Andrea,Thomas,Andrea Thomas,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.4986728323214641,0.410150050570282,3,3,3,1,2,3,4,5,2,4,4,4,3,3,4
test.Dylan.Sanders@survey.staging.vortexplore.com,Dylan,Sanders,Dylan Sanders,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.3547076559575147,0.410150050570282,4,5,3,2,2,4,4,4,2,3,4,5,4,4,4
31.test.Linda.Wood@survey.staging.vortexplore.com,Linda,Wood,Linda Wood,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.3251783306217854,0.410150050570282,4,2,4,4,2,4,6,4,2,3,3,4,4,2,5
test.James.Adams@survey.staging.vortexplore.com,James,Adams,James Adams,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.4702418463048986,0.410150050570282,5,5,4,3,2,4,4,6,3,4,4,4,4,4,3
test.Michael.Douglas@survey.staging.vortexplore.com,Michael,Douglas,Michael Douglas,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,White,0.3844593150548394,0.410150050570282,3,4,3,5,2,3,3,3,2,4,2,4,4,4,4
test.Charles.Carter@survey.staging.vortexplore.com,Charles,Carter,Charles Carter,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Male,Ethnic Minority,-0.5657303419382402,0.410150050570282,4,4,3,4,3,4,1,4,2,3,4,4,4,5,4
test.Tammy.Bryant@survey.staging.vortexplore.com,Tammy,Bryant,Tammy Bryant,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.3126872031237977,0.410150050570282,4,3,2,3,2,4,2,5,2,4,4,4,4,2,4
test.Jerry.Fowler@survey.staging.vortexplore.com,Jerry,Fowler,Jerry Fowler,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.11834514490783565,0.410150050570282,3,3,3,5,3,3,3,4,3,4,4,5,4,3,1
test.Kevin.Henry@survey.staging.vortexplore.com,Kevin,Henry,Kevin Henry,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.2967267956393565,0.410150050570282,3,5,4,3,2,4,4,4,2,3,5,3,4,3,3
test.Regina.Romero@survey.staging.vortexplore.com,Regina,Romero,Regina Romero,Marketing,Marketing Team 1,Marketing Team 1-2,,,28.test.Christopher.Jackson@survey.staging.vortexplore.com,,Female,White,0.1850203163912369,0.410150050570282,3,3,4,3,2,4,4,4,3,4,4,4,4,4,4
test.Eric.West@survey.staging.vortexplore.com,Eric,West,Eric West,Marketing,Marketing Team 2,,,,test.Derek.Craig@survey.staging.vortexplore.com,,Female,White,-1.3178696940512777,0.2969224547239395,4,2,4,4,3,4,7,4,2,5,4,3,4,2,2
test.Amy.Santiago@survey.staging.vortexplore.com,Amy,Santiago,Amy Santiago,Marketing,Marketing Team 2,Marketing 2-1,,,test.Eric.West@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4735253797448499,-1.3178696940512777,3,3,1,2,1,2,3,2,1,2,2,3,2,3,3
test.Holly.Ferguson@survey.staging.vortexplore.com,Holly,Ferguson,Holly Ferguson,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.37313402058269873,0.4735253797448499,3,3,4,5,3,4,3,4,3,3,5,3,3,4,2
test.Kevin.Goodwin@survey.staging.vortexplore.com,Kevin,Goodwin,Kevin Goodwin,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Male,White,0.0845251829153077,0.4735253797448499,3,4,3,3,3,4,1,4,3,4,4,5,4,4,4
test.Tina.Moore@survey.staging.vortexplore.com,Tina,Moore,Tina Moore,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.022882860345680656,0.4735253797448499,4,4,4,4,2,3,6,5,3,4,3,4,4,5,2
test.Christopher.English@survey.staging.vortexplore.com,Christopher,English,Christopher English,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.13695257717103954,0.4735253797448499,4,3,3,2,2,4,6,4,2,3,4,4,4,3,1
test.Chelsey.Hood@survey.staging.vortexplore.com,Chelsey,Hood,Chelsey Hood,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Male,White,0.24829170640203624,0.4735253797448499,4,3,4,3,2,3,2,3,3,4,4,4,4,3,2
test.Alexis.Bradley@survey.staging.vortexplore.com,Alexis,Bradley,Alexis Bradley,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.37225630718450287,0.4735253797448499,5,3,4,3,3,4,4,3,2,4,4,4,3,3,2
test.Shelly.Garcia@survey.staging.vortexplore.com,Shelly,Garcia,Shelly Garcia,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Male,White,0.1634816694816127,0.4735253797448499,4,3,4,3,3,4,4,3,2,3,4,3,4,2,1
test.Tammy.Hernandez@survey.staging.vortexplore.com,Tammy,Hernandez,Tammy Hernandez,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.48437131894234386,0.4735253797448499,5,4,4,3,3,4,3,4,3,4,5,4,4,2,3
test.Anna.Nixon@survey.staging.vortexplore.com,Anna,Nixon,Anna Nixon,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Male,White,0.15731179146613827,0.4735253797448499,3,3,4,5,3,4,3,5,3,4,3,3,4,3,5
test.Denise.Barber@survey.staging.vortexplore.com,Denise,Barber,Denise Barber,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.32414277961462,0.4735253797448499,5,3,4,4,3,4,5,5,2,4,4,3,4,4,2
test.Peter.Williams@survey.staging.vortexplore.com,Peter,Williams,Peter Williams,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.30091637305860874,0.4735253797448499,4,4,3,4,3,4,5,4,3,4,4,4,4,5,5
test.Erika.Ford@survey.staging.vortexplore.com,Erika,Ford,Erika Ford,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.3488013783338976,0.4735253797448499,4,4,3,4,3,4,6,5,3,4,6,3,4,4,3
test.Sara.Graham@survey.staging.vortexplore.com,Sara,Graham,Sara Graham,Marketing,Marketing Team 2,Marketing 2-1,,,test.Amy.Santiago@survey.staging.vortexplore.com,,Female,White,0.1352638367801003,0.4735253797448499,3,3,4,3,3,3,3,3,2,3,5,3,4,4,2
test.Christopher.Kim@survey.staging.vortexplore.com,Christopher,Kim,Christopher Kim,Marketing,Marketing Team 2,Marketing 2-2,,,test.Eric.West@survey.staging.vortexplore.com,,Male,White,-1.2548107400404034,-1.3178696940512777,2,1,2,3,1,2,2,3,1,2,3,2,2,2,2
test.Christopher.Frederick@survey.staging.vortexplore.com,Christopher,Frederick,Christopher Frederick,Marketing,Marketing Team 2,Marketing 2-2,,,test.Christopher.Kim@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.015200881963595203,-1.2548107400404034,3,3,2,2,1,2,2,5,1,4,3,2,2,3,1
test.Patricia.Howard@survey.staging.vortexplore.com,Patricia,Howard,Patricia Howard,Marketing,Marketing Team 2,Marketing 2-2,,,test.Christopher.Kim@survey.staging.vortexplore.com,,Male,White,0.47561188460293746,-1.2548107400404034,1,3,2,1,1,2,2,2,1,2,1,1,3,2,2
test.Nathan.Wade@survey.staging.vortexplore.com,Nathan,Wade,Nathan Wade,Marketing,Marketing Team 2,Marketing 2-2,,,test.Christopher.Kim@survey.staging.vortexplore.com,,Male,White,0.23694999926029675,-1.2548107400404034,3,2,2,1,1,2,3,3,1,2,2,2,2,2,3
test.Justin.Wright@survey.staging.vortexplore.com,Justin,Wright,Justin Wright,Marketing,Marketing Team 2,Marketing 2-2,,,test.Christopher.Kim@survey.staging.vortexplore.com,,Female,White,-1.2438232705960033,-1.2548107400404034,2,1,2,2,1,2,5,2,1,2,2,2,2,2,2
test.Christina.Armstrong@survey.staging.vortexplore.com,Christina,Armstrong,Christina Armstrong,Marketing,Marketing Team 2,Marketing 2-2,,,test.Christopher.Kim@survey.staging.vortexplore.com,,Male,White,0.1762229523391689,-1.2548107400404034,2,2,2,4,1,2,2,3,1,2,3,1,2,1,1
